prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,19.jpg,Fan.,fan,True,1.51101922988892
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,20.jpg,A bracket.,fan,False,1.54821872711182
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,21.jpg,Hand sanitizer bottle.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.59407091140747
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,22.jpg,Hand sanitizer.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,1.54896211624146
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,23.jpg,Plastic bottle.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.55340886116028
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,24.jpg,IV bag.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,1.55285120010376
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,25.jpg,"Letter ""R""",controller,False,1.5932981967926
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,26.jpg,Shoe,controller,False,1.50771927833557
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,27.jpg,Video game controller.,controller,True,1.59404444694519
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,28.jpg,Tape.,controller,False,1.50485920906067
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,29.jpg,Towel.,cloth; fabric; clothing,False,1.54581356048584
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,30.jpg,A piece of paper.,cloth; fabric; clothing,False,1.64108157157898
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,31.jpg,Fabric.,cloth; fabric; clothing,True,1.50833821296692
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,32.jpg,Fabric.,cloth; fabric; clothing,True,1.5076916217804
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,33.jpg,Cable.,mouse,False,1.51216220855713
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,34.jpg,Power supply.,mouse,False,1.55554175376892
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,35.jpg,Power supply.,mouse,False,1.54727935791016
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,36.jpg,Power bank.,mouse,False,1.55176043510437
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,37.jpg,Fabric.,screwdriver,False,1.50317072868347
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,38.jpg,Cable.,screwdriver,False,1.5082061290741
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,39.jpg,Scissors.,screwdriver,False,1.50757551193237
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,40.jpg,Sheet of paper.,screwdriver,False,1.59167957305908
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,41.jpg,Velcro strips.,pcb; circuit board; pcie,False,1.59051823616028
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",gemma3:12b,underexposed,42.jpg,Circuit board.,pcb; circuit board; pcie,True,1.55259585380554
